 
Race Number,Passes P1,Passes P2,Collisions,Choices,Proportion Ahead P1,Proportion Ahead P2,Win P1,Win P2,Progress P1,Progress P2,Out of Bounds P1,Out of Bounds P2,Progress Cost P1,Progress Cost P2,Bounds Cost P1,Bounds Cost P2,Proximity Cost P1,Proximity Cost P2,Adjustment Count P2,Seed: 41
1,0,1,1,20,0.4,0.6,False,True,3,11,0,0,690,-701,0,0,4.3520286408586326e-80,3.298237614602676e-66,11
2,0,0,0,20,0.0,1.0,False,True,4,11,0,0,8132,-8142,0,0,0.0,0.0,8
3,0,1,1,20,0.4,0.6,False,True,2,6,0,0,1268,-1280,0,0,1.3338425095014326e-84,2.823494477129341e-48,9
4,0,0,0,20,0.0,1.0,False,True,4,10,0,0,11240,-11251,0,0,1.1276841452614572e-167,1.1276841452611868e-167,11
5,0,0,0,20,1.0,0.0,True,False,10,11,0,0,-1028,382,0,0,3.4854797996338503e-267,3.6372267241000567e-249,12
6,0,0,0,20,0.0,1.0,False,True,4,11,0,0,7886,-7896,0,0,0.0,0.0,8
7,0,0,0,20,1.0,0.0,True,False,10,11,0,0,-1756,1746,0,0,2.979122971939e-311,1.2203114627137e-311,9
8,0,0,0,20,0.0,1.0,False,True,4,11,0,0,4826,-4837,0,0,0.0,0.0,8
9,0,0,0,20,0.0,1.0,False,True,4,10,0,3,10498,-10509,0,184000,2.4952979290332322e-269,3.853267643254843e-263,8
10,0,1,1,20,0.4,0.6,False,True,2,11,0,0,1269,-1281,0,0,1.7827072920585857e-84,6.973336253553674e-49,9
11,0,1,0,20,0.5,0.5,False,True,4,4,0,0,-53,43,0,0,3.9628635275371765e-152,2.976012445295398e-126,17
12,0,0,0,20,1.0,0.0,True,False,3,5,0,0,-2779,2759,0,0,7.841649400494393e-200,7.841649400494393e-200,8
13,0,1,0,20,0.45,0.55,False,True,10,10,0,0,658,-669,0,0,1.5731399763248806e-148,5.920611293528906e-131,16
14,0,0,0,20,1.0,0.0,True,False,10,11,0,0,-885,236,0,0,1.2982285085616469e-248,9.352524051742286e-222,12
15,0,1,1,20,0.85,0.15,False,True,3,11,0,0,-644,9,0,0,5.43692539071848e-81,2.437190174467175e-87,11
16,0,0,0,20,1.0,0.0,True,False,10,11,0,2,-613,603,0,147000,4.386168203336894e-266,5.382488641683275e-280,9
17,0,1,0,20,0.35,0.65,False,True,1,10,0,0,1957,-1971,0,0,1.2544328269582585e-160,1.864978500691581e-137,12
18,0,0,0,20,0.0,1.0,False,True,4,11,0,0,10099,-10109,0,0,3.474825559840384e-254,1.9167895843832616e-262,8
19,0,1,0,20,0.35,0.65,False,True,1,10,0,1,1987,-2000,0,30000,1.0816494334901831e-184,1.0816494334901831e-184,8
20,0,0,0,20,0.0,1.0,False,True,4,11,0,0,5638,-5649,0,0,0.0,0.0,8
21,0,1,2,20,0.2,0.8,False,True,2,10,0,2,1802,-1818,0,74000,2.1005004089892656e-69,8.772301016696267e-31,12
22,0,0,0,20,0.0,1.0,False,True,10,11,0,0,3918,-3929,0,0,0.0,0.0,8
23,0,0,0,20,0.0,1.0,False,True,10,11,0,0,3869,-3879,0,0,0.0,0.0,8
24,0,0,0,20,1.0,0.0,True,False,4,4,0,4,-529,518,0,100000,6.874701728788375e-210,8.644653426594622e-194,13
25,0,0,0,20,0.0,1.0,False,True,4,11,0,0,7786,-7796,0,0,0.0,0.0,8
26,0,0,0,20,0.0,1.0,False,True,4,11,0,0,5782,-5793,0,0,0.0,0.0,7
27,0,0,1,20,0.0,1.0,False,True,3,11,0,2,1806,-1813,0,74000,1.3882900106851432e-71,2.20593705183409e-122,5
28,0,1,0,20,0.3,0.7,False,True,4,4,0,0,172,-182,0,0,3.3419253332904394e-111,5.0846317561377015e-85,18
29,0,0,0,20,1.0,0.0,True,False,3,5,0,0,-2428,2409,0,0,9.92666144015507e-164,9.926661440155073e-164,9
30,0,0,0,20,0.0,1.0,False,True,4,11,0,0,3767,-3777,0,0,0.0,0.0,8
31,0,0,0,20,1.0,0.0,True,False,10,6,0,0,-4506,4496,0,0,0.0,0.0,8
32,0,1,1,20,0.8,0.2,False,True,4,4,0,0,-359,348,0,0,6.178643649542508e-100,1.7356503771762947e-97,13
33,0,0,0,20,1.0,0.0,True,False,10,11,0,0,-1283,1273,0,0,7.184864105181531e-278,4.606951062133514e-285,8
34,0,0,0,20,1.0,0.0,True,False,4,5,0,0,-2064,2046,0,0,0.0,1.1527733004172074e-295,8
35,0,0,0,20,0.0,1.0,False,True,4,11,0,0,2825,-2835,0,0,0.0,0.0,8
36,0,0,0,20,1.0,0.0,True,False,10,6,0,0,-7786,7776,0,0,0.0,0.0,8
37,0,0,0,20,0.0,1.0,False,True,4,11,0,0,9523,-9534,0,0,2.47e-321,4.94e-322,9
38,0,0,0,20,0.0,1.0,False,True,2,11,0,0,3399,-3417,0,0,0.0,0.0,9
39,0,0,0,20,1.0,0.0,True,False,10,6,0,0,-4431,4420,0,0,0.0,0.0,8
40,0,0,0,20,0.0,1.0,False,True,10,11,0,0,6100,-6111,0,0,0.0,0.0,8
41,0,1,0,20,0.5,0.5,False,True,4,4,0,0,-78,68,0,0,1.3793636460158377e-154,1.5926262257346754e-126,17
42,0,0,1,20,0.0,1.0,False,True,1,11,0,2,2911,-2925,0,74000,4.071813043089066e-53,6.00251008496361e-104,7
43,0,0,0,20,0.0,1.0,False,True,10,11,0,0,8229,-8240,0,0,0.0,0.0,8
44,0,1,1,20,0.75,0.25,False,True,10,10,0,0,303,-314,0,0,4.062779759944868e-100,3.0226922585494935e-94,15
45,0,1,1,20,0.85,0.15,False,True,1,11,0,0,-3206,3191,0,0,2.6274350287847e-81,2.6274350287847e-81,9
46,0,0,0,20,1.0,0.0,True,False,10,6,0,0,-6814,6803,0,0,0.0,0.0,8
